id,#Days_Resolution,#Actors_Subscription,#Developers_Mention,#Times_Reference,#Developers_Comment,#Comments,Type
61341285,4,0,0,2,1,1,GFI
64751894,5,0,0,2,1,1,GFI
43689474,5,0,0,2,1,1,GFI
58492769,6,0,0,2,1,1,GFI
27149164,6,0,0,2,1,1,GFI
29212948,6,0,0,2,1,1,GFI
20328324,6,0,0,2,1,1,GFI
67632708,8,0,0,2,1,1,GFI
1698158,9,0,0,2,1,1,GFI
69264905,10,0,0,2,1,1,GFI
18491087,11,0,0,2,1,1,GFI
19724196,11,0,0,2,1,1,GFI
53767091,12,0,0,2,1,1,GFI
61340972,12,0,0,2,1,1,GFI
6302928,15,0,0,2,1,1,GFI
61340842,18,0,0,2,1,1,GFI
34457960,18,0,0,2,1,1,GFI
61340851,18,0,0,2,1,1,GFI
64499583,26,0,0,2,1,1,GFI
62729818,27,0,0,2,1,1,GFI
7844189,29,0,0,2,1,1,GFI
67174598,29,0,0,2,1,1,GFI
26988613,34,0,0,2,1,1,GFI
39722750,35,0,0,2,1,1,GFI
54366616,36,0,0,2,1,1,GFI
50115642,39,0,0,2,1,1,GFI
3374075,39,0,0,2,1,1,GFI
15018602,40,0,0,2,1,1,GFI
30177265,41,0,0,2,1,1,GFI
36651423,49,0,0,2,1,1,GFI
27972732,51,0,0,2,1,1,GFI
64027206,57,0,0,2,1,1,GFI
54367094,59,0,0,2,1,1,GFI
8670389,63,0,0,2,1,1,GFI
34621056,64,0,0,2,1,1,GFI
2281386,67,0,0,2,1,1,GFI
19223685,71,0,0,2,1,1,GFI
53836490,77,0,0,2,1,1,GFI
20687384,78,0,0,2,1,1,GFI
55257979,82,0,0,2,1,1,GFI
52519886,87,0,0,2,1,1,GFI
21561558,91,0,0,2,1,1,GFI
17228620,97,0,0,2,1,1,GFI
35644910,102,0,0,2,1,1,GFI
19735694,106,0,0,2,1,1,GFI
1628271,117,0,0,2,1,1,GFI
23291851,119,0,0,2,1,1,GFI
16835158,143,0,0,2,1,1,GFI
13381897,166,0,0,2,1,1,GFI
17499109,178,0,0,2,1,1,GFI
20834822,179,0,0,2,1,1,GFI
32667036,184,0,0,2,1,1,GFI
51073916,206,0,0,2,1,1,GFI
1866144,213,0,0,2,1,1,GFI
45229987,241,0,0,2,1,1,GFI
48607771,245,0,0,2,1,1,GFI
21164909,252,0,0,2,1,1,GFI
27314532,275,0,0,2,1,1,GFI
21734197,287,0,0,2,1,1,GFI
1397727,408,0,0,2,1,1,GFI
20543882,472,0,0,2,1,1,GFI
14859717,488,0,0,2,1,1,GFI
32832155,651,0,0,2,1,1,GFI
61164496,21,4,4,1,1,1,GFI
66420430,0,2,2,1,1,1,GFI
56989267,5,2,2,1,1,1,GFI
3256816,0,1,1,1,1,1,GFI
64177706,0,1,1,1,1,1,GFI
64466181,0,1,1,1,1,1,GFI
34450562,1,1,1,1,1,1,GFI
49613461,1,1,1,1,1,1,GFI
64466181,1,1,1,1,1,1,GFI
36637046,4,1,1,1,1,1,GFI
32920904,4,1,1,1,1,1,GFI
24365707,4,1,1,1,1,1,GFI
58797337,4,1,1,1,1,1,GFI
45821972,5,1,1,1,1,1,GFI
62376696,7,1,1,1,1,1,GFI
50006840,62,1,1,1,1,1,GFI
57407340,101,1,1,1,1,1,GFI
51837558,105,1,1,1,1,1,GFI
32458600,163,1,1,1,1,1,GFI
47225946,198,1,1,1,1,1,GFI
41044598,470,1,1,1,1,1,GFI
9990225,805,1,1,1,1,1,GFI
29740163,163,3,1,1,1,1,GFI
62233557,0,0,0,1,1,1,GFI
47349293,0,0,0,1,1,1,GFI
61214686,0,0,0,1,1,1,GFI
27362167,0,0,0,1,1,1,GFI
64379239,0,0,0,1,1,1,GFI
19748975,0,0,0,1,1,1,GFI
26124163,0,0,0,1,1,1,GFI
23292527,0,0,0,1,1,1,GFI
60853281,0,0,0,1,1,1,GFI
45892614,0,0,0,1,1,1,GFI
40357712,0,0,0,1,1,1,GFI
59434148,0,0,0,1,1,1,GFI
29078012,0,0,0,1,1,1,GFI
58800405,0,0,0,1,1,1,GFI
59918716,0,0,0,1,1,1,GFI
44368955,0,0,0,1,1,1,GFI
1606787,0,0,0,1,1,1,GFI
57508454,0,0,0,1,1,1,GFI
57915437,0,0,0,1,1,1,GFI
58749837,0,0,0,1,1,1,GFI
28495829,0,0,0,1,1,1,GFI
35223501,0,0,0,1,1,1,GFI
46916,41,1,0,1,1,1,GFI
41451,302,1,0,1,1,1,GFI
1622771,351,2,0,1,1,1,GFI
1529181,317,3,0,1,1,1,GFI
45261791,1,0,0,1,1,1,GFI
39960693,1,0,0,1,1,1,GFI
26493977,1,0,0,1,1,1,GFI
36202390,1,0,0,1,1,1,GFI
7325729,1,0,0,1,1,1,GFI
40053323,1,0,0,1,1,1,GFI
49554102,1,0,0,1,1,1,GFI
55741221,1,0,0,1,1,1,GFI
38720586,2,0,0,1,1,1,GFI
29188118,2,0,0,1,1,1,GFI
5071028,2,0,0,1,1,1,GFI
32519498,2,0,0,1,1,1,GFI
62922547,2,0,0,1,1,1,GFI
19428410,2,0,0,1,1,1,GFI
52556841,2,0,0,1,1,1,GFI
35425805,3,0,0,1,1,1,GFI
33844607,3,0,0,1,1,1,GFI
65455967,3,0,0,1,1,1,GFI
50713240,3,0,0,1,1,1,GFI
29313026,3,0,0,1,1,1,GFI
44387696,4,0,0,1,1,1,GFI
66650630,4,0,0,1,1,1,GFI
38771079,4,0,0,1,1,1,GFI
38948432,5,0,0,1,1,1,GFI
41678935,5,0,0,1,1,1,GFI
14242667,5,0,0,1,1,1,GFI
22899884,5,0,0,1,1,1,GFI
38948432,5,0,0,1,1,1,GFI
61341423,6,0,0,1,1,1,GFI
42731118,6,0,0,1,1,1,GFI
15555850,6,0,0,1,1,1,GFI
55799575,7,0,0,1,1,1,GFI
61340960,7,0,0,1,1,1,GFI
36024048,7,0,0,1,1,1,GFI
61340953,7,0,0,1,1,1,GFI
61340903,8,0,0,1,1,1,GFI
22603036,8,0,0,1,1,1,GFI
44418202,8,0,0,1,1,1,GFI
55317808,9,0,0,1,1,1,GFI
27916002,10,0,0,1,1,1,GFI
41606998,10,0,0,1,1,1,GFI
38336785,10,0,0,1,1,1,GFI
36433118,10,0,0,1,1,1,GFI
37793204,10,0,0,1,1,1,GFI
46779497,10,0,0,1,1,1,GFI
16558445,11,0,0,1,1,1,GFI
26986039,13,0,0,1,1,1,GFI
59972195,15,0,0,1,1,1,GFI
50816597,15,0,0,1,1,1,GFI
9812843,16,0,0,1,1,1,GFI
63415330,16,0,0,1,1,1,GFI
61337414,16,0,0,1,1,1,GFI
26396477,18,0,0,1,1,1,GFI
61338623,18,0,0,1,1,1,GFI
24097558,21,0,0,1,1,1,GFI
61340678,21,0,0,1,1,1,GFI
29711694,23,0,0,1,1,1,GFI
65987706,23,0,0,1,1,1,GFI
54365052,23,0,0,1,1,1,GFI
64499851,23,0,0,1,1,1,GFI
54368236,23,0,0,1,1,1,GFI
54366597,25,0,0,1,1,1,GFI
54367040,25,0,0,1,1,1,GFI
54367219,25,0,0,1,1,1,GFI
54366807,25,0,0,1,1,1,GFI
54367251,25,0,0,1,1,1,GFI
54367024,25,0,0,1,1,1,GFI
54364882,26,0,0,1,1,1,GFI
54367811,26,0,0,1,1,1,GFI
54367859,26,0,0,1,1,1,GFI
3278153,27,0,0,1,1,1,GFI
8745431,28,0,0,1,1,1,GFI
1255319,30,0,0,1,1,1,GFI
20813238,30,0,0,1,1,1,GFI
1594286,32,0,0,1,1,1,GFI
19584852,33,0,0,1,1,1,GFI
41625008,33,0,0,1,1,1,GFI
65843915,34,0,0,1,1,1,GFI
62468917,35,0,0,1,1,1,GFI
60257978,36,0,0,1,1,1,GFI
46202102,41,0,0,1,1,1,GFI
12713987,42,0,0,1,1,1,GFI
15368954,52,0,0,1,1,1,GFI
21798096,52,0,0,1,1,1,GFI
34507914,54,0,0,1,1,1,GFI
57619847,54,0,0,1,1,1,GFI
16479577,57,0,0,1,1,1,GFI
5337621,58,0,0,1,1,1,GFI
49647834,64,0,0,1,1,1,GFI
31854049,69,0,0,1,1,1,GFI
26005602,71,0,0,1,1,1,GFI
11107406,73,0,0,1,1,1,GFI
37595402,83,0,0,1,1,1,GFI
38211822,84,0,0,1,1,1,GFI
57243528,88,0,0,1,1,1,GFI
32958361,90,0,0,1,1,1,GFI
1607189,94,0,0,1,1,1,GFI
21761881,95,0,0,1,1,1,GFI
50405117,102,0,0,1,1,1,GFI
59741366,111,0,0,1,1,1,GFI
43220146,115,0,0,1,1,1,GFI
46734751,117,0,0,1,1,1,GFI
45355923,119,0,0,1,1,1,GFI
16076849,120,0,0,1,1,1,GFI
18951948,122,0,0,1,1,1,GFI
5443127,136,0,0,1,1,1,GFI
33195677,154,0,0,1,1,1,GFI
58582081,159,0,0,1,1,1,GFI
35202895,174,0,0,1,1,1,GFI
21937447,175,0,0,1,1,1,GFI
15699654,181,0,0,1,1,1,GFI
15065044,183,0,0,1,1,1,GFI
43295348,198,0,0,1,1,1,GFI
53365918,203,0,0,1,1,1,GFI
45971979,229,0,0,1,1,1,GFI
15278576,232,0,0,1,1,1,GFI
8006469,252,0,0,1,1,1,GFI
46854489,255,0,0,1,1,1,GFI
24456533,345,0,0,1,1,1,GFI
24194100,348,0,0,1,1,1,GFI
2871987,404,0,0,1,1,1,GFI
24190501,411,0,0,1,1,1,GFI
26908680,413,0,0,1,1,1,GFI
16514474,729,0,0,1,1,1,GFI
21050576,217,21,1,0,1,1,GFI
61598182,1,3,4,0,1,1,GFI
15084747,0,3,3,0,1,1,GFI
34790878,14,3,3,0,1,1,GFI
45819747,154,3,3,0,1,1,GFI
52598493,38,1,2,0,1,1,GFI
43180138,102,1,2,0,1,1,GFI
25960145,156,1,2,0,1,1,GFI
23044408,1,2,2,0,1,1,GFI
64151080,1,2,2,0,1,1,GFI
38718976,3,2,2,0,1,1,GFI
45746657,14,2,2,0,1,1,GFI
12258921,17,2,2,0,1,1,GFI
1212309,21,2,2,0,1,1,GFI
10540321,119,2,2,0,1,1,GFI
49213728,0,1,1,0,1,1,GFI
68661617,0,1,1,0,1,1,GFI
8669787,0,1,1,0,1,1,GFI
70212017,0,1,1,0,1,1,GFI
57873533,0,1,1,0,1,1,GFI
58157458,0,1,1,0,1,1,GFI
55373787,0,1,1,0,1,1,GFI
62731448,0,1,1,0,1,1,GFI
57858901,0,1,1,0,1,1,GFI
67914595,0,1,1,0,1,1,GFI
66141226,0,1,1,0,1,1,GFI
7410902,0,1,1,0,1,1,GFI
22629062,0,1,1,0,1,1,GFI
57534315,0,1,1,0,1,1,GFI
47990292,0,1,1,0,1,1,GFI
68959794,1,1,1,0,1,1,GFI
28531148,1,1,1,0,1,1,GFI
103112,1,1,1,0,1,1,GFI
67357429,1,1,1,0,1,1,GFI
64499945,1,1,1,0,1,1,GFI
61529512,1,1,1,0,1,1,GFI
30982977,1,1,1,0,1,1,GFI
42844375,2,1,1,0,1,1,GFI
55736730,2,1,1,0,1,1,GFI
40412361,2,1,1,0,1,1,GFI
56333817,2,1,1,0,1,1,GFI
63329856,2,1,1,0,1,1,GFI
68539922,3,1,1,0,1,1,GFI
6076834,3,1,1,0,1,1,GFI
45904656,3,1,1,0,1,1,GFI
32892441,5,1,1,0,1,1,GFI
32005938,6,1,1,0,1,1,GFI
17865185,6,1,1,0,1,1,GFI
44284237,7,1,1,0,1,1,GFI
56262496,7,1,1,0,1,1,GFI
42037822,7,1,1,0,1,1,GFI
49134331,8,1,1,0,1,1,GFI
61341155,8,1,1,0,1,1,GFI
61335062,9,1,1,0,1,1,GFI
68544369,10,1,1,0,1,1,GFI
3120728,10,1,1,0,1,1,GFI
30559062,10,1,1,0,1,1,GFI
21306470,11,1,1,0,1,1,GFI
63559764,11,1,1,0,1,1,GFI
19975351,11,1,1,0,1,1,GFI
30541885,12,1,1,0,1,1,GFI
12652223,13,1,1,0,1,1,GFI
17612592,14,1,1,0,1,1,GFI
29831219,16,1,1,0,1,1,GFI
29468481,16,1,1,0,1,1,GFI
56894065,17,1,1,0,1,1,GFI
24466802,17,1,1,0,1,1,GFI
53598780,17,1,1,0,1,1,GFI
11483278,19,1,1,0,1,1,GFI
48143404,22,1,1,0,1,1,GFI
54367060,23,1,1,0,1,1,GFI
52072075,23,1,1,0,1,1,GFI
13493753,28,1,1,0,1,1,GFI
32309351,30,1,1,0,1,1,GFI
14838003,32,1,1,0,1,1,GFI
54551367,36,1,1,0,1,1,GFI
55728227,36,1,1,0,1,1,GFI
54366443,42,1,1,0,1,1,GFI
54364912,45,1,1,0,1,1,GFI
41607284,48,1,1,0,1,1,GFI
34030684,53,1,1,0,1,1,GFI
10062931,56,1,1,0,1,1,GFI
19656863,64,1,1,0,1,1,GFI
25840660,68,1,1,0,1,1,GFI
9850121,122,1,1,0,1,1,GFI
13510808,133,1,1,0,1,1,GFI
46078335,148,1,1,0,1,1,GFI
20913821,161,1,1,0,1,1,GFI
57937293,171,1,1,0,1,1,GFI
7613397,227,1,1,0,1,1,GFI
51994110,266,1,1,0,1,1,GFI
39351628,280,1,1,0,1,1,GFI
34731591,308,1,1,0,1,1,GFI
15969269,418,1,1,0,1,1,GFI
19225484,615,1,1,0,1,1,GFI
28262142,749,1,1,0,1,1,GFI
36903513,0,0,0,0,1,1,GFI
21164715,0,0,0,0,1,1,GFI
42896521,0,0,0,0,1,1,GFI
14370248,0,0,0,0,1,1,GFI
21813525,0,0,0,0,1,1,GFI
52786383,0,0,0,0,1,1,GFI
19943290,0,0,0,0,1,1,GFI
33967950,0,0,0,0,1,1,GFI
15386923,0,0,0,0,1,1,GFI
66552160,0,0,0,0,1,1,GFI
38870850,0,0,0,0,1,1,GFI
48858332,0,0,0,0,1,1,GFI
32380804,0,0,0,0,1,1,GFI
33171983,0,0,0,0,1,1,GFI
22564575,0,0,0,0,1,1,GFI
36538026,0,0,0,0,1,1,GFI
25591022,0,0,0,0,1,1,GFI
7325821,0,0,0,0,1,1,GFI
43497036,0,0,0,0,1,1,GFI
8799629,0,0,0,0,1,1,GFI
31628345,0,0,0,0,1,1,GFI
30918238,0,0,0,0,1,1,GFI
39475755,0,0,0,0,1,1,GFI
31451418,0,0,0,0,1,1,GFI
47620342,0,0,0,0,1,1,GFI
70362821,0,0,0,0,1,1,GFI
36894822,0,0,0,0,1,1,GFI
55623397,0,0,0,0,1,1,GFI
58750488,0,0,0,0,1,1,GFI
59682842,0,0,0,0,1,1,GFI
15385163,0,0,0,0,1,1,GFI
41087628,0,0,0,0,1,1,GFI
23015648,0,0,0,0,1,1,GFI
10254512,0,0,0,0,1,1,GFI
59571549,0,0,0,0,1,1,GFI
