id,url,issue_id
53718406,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,2675
29384061,https://api.github.com/repos/gatsbyjs/gatsby,222
48824315,https://api.github.com/repos/pymc-devs/pymc3,2132
8918803,https://api.github.com/repos/pouchdb/pouchdb,2122
44565944,https://api.github.com/repos/bazelbuild/bazel,2571
33933404,https://api.github.com/repos/pouchdb/pouchdb,5471
5217187,https://api.github.com/repos/magnumripper/JohnTheRipper,383
33787137,https://api.github.com/repos/Codeception/Codeception,3316
59084316,https://api.github.com/repos/GoogleChrome/puppeteer,1139
42683157,https://api.github.com/repos/yabwe/medium-editor,1281
10540321,https://api.github.com/repos/shoes/shoes4,814
10568883,https://api.github.com/repos/scrapy/scrapy,823
59466849,https://api.github.com/repos/athityakumar/colorls,140
2403868,https://api.github.com/repos/gitlabhq/gitlabhq,4100
27930557,https://api.github.com/repos/webpack/webpack,2106
59525893,https://api.github.com/repos/facebook/litho,262
15298021,https://api.github.com/repos/fail2ban/fail2ban,962
57694010,https://api.github.com/repos/reactstrap/reactstrap,616
48560039,https://api.github.com/repos/pymc-devs/pymc3,2095
49256855,https://api.github.com/repos/prettier/prettier,1594
19432299,https://api.github.com/repos/nltk/nltk,1030
59609416,https://api.github.com/repos/FezVrasta/popper.js,474
34125826,https://api.github.com/repos/yabwe/medium-editor,1151
32853848,https://api.github.com/repos/lerna/lerna,184
53850254,https://api.github.com/repos/less/less.js,3092
27721870,https://api.github.com/repos/pouchdb/pouchdb,4917
53604417,https://api.github.com/repos/SeleniumHQ/selenium,4381
28317693,https://api.github.com/repos/pymc-devs/pymc3,1012
23244886,https://api.github.com/repos/videojs/video.js,2759
57447881,https://api.github.com/repos/librenms/librenms,7410
39661599,https://api.github.com/repos/neomutt/neomutt,244
59827878,https://api.github.com/repos/magnumripper/JohnTheRipper,2842
25165768,https://api.github.com/repos/airbnb/enzyme,79
58777740,https://api.github.com/repos/scikit-learn-contrib/imbalanced-learn,358
19964301,https://api.github.com/repos/docker/compose,1709
47942162,https://api.github.com/repos/PHP-DI/PHP-DI,480
23801596,https://api.github.com/repos/SeleniumHQ/selenium,1245
69642048,https://api.github.com/repos/netlify/netlify-cms,1183
14621663,https://api.github.com/repos/test-kitchen/test-kitchen,584
39659089,https://api.github.com/repos/neomutt/neomutt,242
48870157,https://api.github.com/repos/prettier/prettier,1515
48873113,https://api.github.com/repos/bazelbuild/bazel,2955
9659852,https://api.github.com/repos/videojs/video.js,1298
9700623,https://api.github.com/repos/magnumripper/JohnTheRipper,639
58879982,https://api.github.com/repos/ansible/awx,477
34273776,https://api.github.com/repos/tldr-pages/tldr,972
49191223,https://api.github.com/repos/FezVrasta/popper.js,256
38991161,https://api.github.com/repos/scrapy/scrapy,2374
34563303,https://api.github.com/repos/gatsbyjs/gatsby,374
59381475,https://api.github.com/repos/php-enqueue/enqueue-dev,243
25196026,https://api.github.com/repos/videojs/video.js,2931
50342860,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,2545
60715852,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,2867
1205909,https://api.github.com/repos/Respect/Validation,99
20612930,https://api.github.com/repos/facebook/fresco,527
65718792,https://api.github.com/repos/FezVrasta/popper.js,537
41355584,https://api.github.com/repos/phpro/grumphp,248
32640155,https://api.github.com/repos/junit-team/junit4,1320
57694722,https://api.github.com/repos/netlify/netlify-cms,647
26955691,https://api.github.com/repos/webpack/webpack,1997
9195473,https://api.github.com/repos/shoes/shoes4,725
16659582,https://api.github.com/repos/docker/compose,1224
63436136,https://api.github.com/repos/gaearon/react-hot-loader,732
47655077,https://api.github.com/repos/explosion/spaCy,983
43681556,https://api.github.com/repos/sonata-project/SonataAdminBundle,4314
15714680,https://api.github.com/repos/docker/compose,754
14524462,https://api.github.com/repos/keystonejs/keystone,922
44373065,https://api.github.com/repos/librosa/librosa,518
54833414,https://api.github.com/repos/sinonjs/sinon,1535
49167618,https://api.github.com/repos/getinsomnia/insomnia,142
60874114,https://api.github.com/repos/getinsomnia/insomnia,606
11583374,https://api.github.com/repos/webpack/webpack,467
66138811,https://api.github.com/repos/GoogleChrome/workbox,1281
39073924,https://api.github.com/repos/datproject/dat,502
60004418,https://api.github.com/repos/ethereum/mist,3248
41348339,https://api.github.com/repos/shoes/shoes4,1340
41589564,https://api.github.com/repos/angular/protractor,3883
16809775,https://api.github.com/repos/mkdocs/mkdocs,412
39992191,https://api.github.com/repos/streamlink/streamlink,190
25791900,https://api.github.com/repos/videojs/video.js,2981
66401783,https://api.github.com/repos/phpro/grumphp,464
40285734,https://api.github.com/repos/Behat/Behat,968
60195496,https://api.github.com/repos/netlify/netlify-cms,782
25639944,https://api.github.com/repos/nltk/nltk,1062
39789072,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,1929
49690412,https://api.github.com/repos/FezVrasta/popper.js,277
50006840,https://api.github.com/repos/scrapy/scrapy,2759
25579161,https://api.github.com/repos/badges/shields,622
25824741,https://api.github.com/repos/zaproxy/zaproxy,316
47031,https://api.github.com/repos/fog/fog,262
44661927,https://api.github.com/repos/hanami/hanami,734
15877572,https://api.github.com/repos/docker/compose,940
44970469,https://api.github.com/repos/neomutt/neomutt,445
25485800,https://api.github.com/repos/airbnb/enzyme,97
16115406,https://api.github.com/repos/test-kitchen/test-kitchen,634
35351020,https://api.github.com/repos/foosel/OctoPrint,1456
60257978,https://api.github.com/repos/netlify/netlify-cms,783
46985,https://api.github.com/repos/fog/fog,308
66394577,https://api.github.com/repos/getinsomnia/insomnia,745
62895628,https://api.github.com/repos/feathericons/feather,174
35468544,https://api.github.com/repos/DynamoRIO/drmemory,1909
26139206,https://api.github.com/repos/OpenRefine/OpenRefine,1115
40416551,https://api.github.com/repos/tldr-pages/tldr,1179
61641395,https://api.github.com/repos/getinsomnia/insomnia,637
49829096,https://api.github.com/repos/neomutt/neomutt,588
61966343,https://api.github.com/repos/laurent22/joplin,63
2121198,https://api.github.com/repos/shoes/shoes4,237
1128398,https://api.github.com/repos/owncloud/android,54
1317060,https://api.github.com/repos/Respect/Validation,104
36024048,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,1577
16406483,https://api.github.com/repos/docker/compose,1148
26602794,https://api.github.com/repos/geocoder-php/Geocoder,489
26590555,https://api.github.com/repos/WP-API/WP-API,2128
31130028,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,1010
26096717,https://api.github.com/repos/airbnb/enzyme,122
66154285,https://api.github.com/repos/ampproject/amphtml,13282
26808697,https://api.github.com/repos/geocoder-php/Geocoder,491
36072014,https://api.github.com/repos/reactstrap/reactstrap,115
1927170,https://api.github.com/repos/nelmio/NelmioApiDocBundle,132
16511571,https://api.github.com/repos/SeleniumHQ/selenium,370
26175427,https://api.github.com/repos/pymc-devs/pymc3,938
543521,https://api.github.com/repos/nltk/nltk,139
21263904,https://api.github.com/repos/owncloud/android,1120
51709554,https://api.github.com/repos/badges/shields,1018
46314467,https://api.github.com/repos/netlify/netlify-cms,323
51994110,https://api.github.com/repos/elastic/logstash,7571
32569906,https://api.github.com/repos/yabwe/medium-editor,1105
16845620,https://api.github.com/repos/mkdocs/mkdocs,422
13506966,https://api.github.com/repos/node-inspector/node-inspector,474
19001860,https://api.github.com/repos/scrapy/scrapy,1309
8655655,https://api.github.com/repos/test-kitchen/test-kitchen,409
1176654,https://api.github.com/repos/gitlabhq/gitlabhq,2339
55940246,https://api.github.com/repos/explosion/spaCy,1303
31489593,https://api.github.com/repos/yabwe/medium-editor,1079
56168445,https://api.github.com/repos/parse-community/parse-server,1425
65868817,https://api.github.com/repos/netlify/netlify-cms,1065
26254670,https://api.github.com/repos/davezuko/react-redux-starter-kit,476
61329731,https://api.github.com/repos/tgriesser/knex,2351
16479577,https://api.github.com/repos/SeleniumHQ/selenium,365
66190278,https://api.github.com/repos/datproject/dat,930
26831667,https://api.github.com/repos/docker/compose,2804
51368847,https://api.github.com/repos/ampproject/amphtml,10018
41017424,https://api.github.com/repos/lerna/lerna,431
66872008,https://api.github.com/repos/OpenRefine/OpenRefine,1489
31749478,https://api.github.com/repos/angular/protractor,3216
46313143,https://api.github.com/repos/shoes/shoes4,1413
41343333,https://api.github.com/repos/facebook/draft-js,890
30562004,https://api.github.com/repos/SirVer/ultisnips,690
40941343,https://api.github.com/repos/bazelbuild/bazel,2217
6387832,https://api.github.com/repos/node-inspector/node-inspector,266
45172155,https://api.github.com/repos/neomutt/neomutt,451
40416798,https://api.github.com/repos/tldr-pages/tldr,1181
45130699,https://api.github.com/repos/librosa/librosa,521
32124037,https://api.github.com/repos/lerna/lerna,157
56968240,https://api.github.com/repos/librosa/librosa,626
57609458,https://api.github.com/repos/reactstrap/reactstrap,607
46362884,https://api.github.com/repos/explosion/spaCy,909
42207908,https://api.github.com/repos/nmap/nmap,639
27184113,https://api.github.com/repos/yabwe/medium-editor,961
28329607,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,211
21945354,https://api.github.com/repos/snipe/snipe-it,1190
31515337,https://api.github.com/repos/MarshallOfSound/Google-Play-Music-Desktop-Player-UNOFFICIAL-,1044
67216759,https://api.github.com/repos/netlify/netlify-cms,1119
6944809,https://api.github.com/repos/j4mie/idiorm,176
12387625,https://api.github.com/repos/strongloop/loopback,686
12555784,https://api.github.com/repos/videojs/video.js,1625
31891681,https://api.github.com/repos/librosa/librosa,360
36923203,https://api.github.com/repos/Graylog2/graylog2-server,2882
47967011,https://api.github.com/repos/pymc-devs/pymc3,2062
62684325,https://api.github.com/repos/GoogleChrome/puppeteer,1594
9391304,https://api.github.com/repos/scrapy/scrapy,740
62803423,https://api.github.com/repos/OpenRefine/OpenRefine,1381
61809762,https://api.github.com/repos/neomutt/neomutt,974
22477953,https://api.github.com/repos/Respect/Validation,433
37189475,https://api.github.com/repos/librosa/librosa,412
12815480,https://api.github.com/repos/DynamoRIO/drmemory,178
62555934,https://api.github.com/repos/atlassian/react-beautiful-dnd,223
57158779,https://api.github.com/repos/librenms/librenms,7390
68319295,https://api.github.com/repos/numba/numba,2790
52618714,https://api.github.com/repos/FezVrasta/popper.js,346
